,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
124,/abs/2305.00001,/abs/2002.07756,/abs/1511.06335,/abs/2007.05830,/abs/2211.16553,/abs/1906.00120,/abs/2211.10627,/abs/1904.13113,/abs/1511.06321,/abs/2111.05548,/abs/2301.00802
125,/abs/2107.00001,/abs/1911.11543,/abs/2308.01761,/abs/1507.03097,/abs/1507.01443,/abs/2106.08455,/abs/2109.07321,/abs/1407.2845,/abs/1909.13762,/abs/2010.07386,/abs/1501.05724
126,/abs/2107.00003,/abs/2008.04094,/abs/2107.00003,/abs/1904.06186,/abs/1712.07107,/abs/1911.07682,/abs/2011.05973,/abs/2011.01539,/abs/2302.11704,/abs/2305.10862,/abs/1908.01469
127,/abs/2107.00005,/abs/2107.00005,/abs/2201.04485,/abs/2103.16525,/abs/1806.09521,/abs/1902.07766,/abs/2107.00229,/abs/2210.14771,/abs/1905.04384,/abs/2303.18106,/abs/1909.03101
128,/abs/2107.00032,/abs/2107.00032,/abs/2211.12738,/abs/2301.13336,/abs/1604.06790,/abs/1703.06939,/abs/1603.01392,/abs/1411.2498,/abs/2005.09209,/abs/1904.01793,/abs/1905.12744
129,/abs/2105.00002,/abs/2105.00002,/abs/2103.15746,/abs/2305.02231,/abs/2112.07773,/abs/2304.14338,/abs/2001.00973,/abs/2002.05657,/abs/2304.10819,/abs/2302.12149,/abs/1906.12307
130,/abs/2105.00013,/abs/2105.00013,/abs/1809.02609,/abs/1401.3936,/abs/2002.11011,/abs/1502.00237,/abs/1811.09570,/abs/2207.07738,/abs/1606.06992,/abs/2208.14225,/abs/2110.03451
131,/abs/2307.00008,/abs/2004.11579,/abs/2307.00008,/abs/2104.09833,/abs/2004.12406,/abs/2010.02352,/abs/2304.04746,/abs/2305.10992,/abs/2006.05676,/abs/2303.15619,/abs/1904.09324
132,/abs/2307.00014,/abs/2307.00014,/abs/2303.03757,/abs/2103.14286,/abs/2007.06727,/abs/2001.04061,/abs/2308.14039,/abs/2006.12567,/abs/2302.06037,/abs/2303.01641,/abs/2302.11089
133,/abs/2307.00016,/abs/2307.00016,/abs/1906.02939,/abs/1604.07446,/abs/2305.12665,/abs/1910.07738,/abs/2208.07986,/abs/2306.13302,/abs/2305.11239,/abs/1906.05113,/abs/2112.04221
134,/abs/2307.00028,/abs/1911.02683,/abs/1911.11237,/abs/2307.02615,/abs/1711.00482,/abs/2212.00281,/abs/2302.12248,/abs/1912.02315,/abs/1801.06807,/abs/2304.00719,/abs/2305.19924
135,/abs/2306.00004,/abs/1407.5286,/abs/1909.09324,/abs/1405.3675,/abs/1409.4637,/abs/1511.07267,/abs/1106.4700,/abs/2310.04870,/abs/2309.16427,/abs/1203.6102,/abs/2301.03224
136,/abs/2306.00007,/abs/2306.00007,/abs/2204.07182,/abs/1909.05359,/abs/2010.12533,/abs/2003.11561,/abs/2305.18315,/abs/2211.03442,/abs/2203.05425,/abs/2110.15709,/abs/2001.11245
137,/abs/2306.00012,/abs/2301.10569,/abs/2306.00012,/abs/1901.00596,/abs/2104.13096,/abs/2102.02026,/abs/2303.14483,/abs/2307.03759,/abs/2302.01018,/abs/2101.11174,/abs/2103.01730
138,/abs/2104.00032,/abs/2104.00032,/abs/2109.13004,/abs/1911.04969,/abs/1712.06530,/abs/2106.02824,/abs/1803.05963,/abs/1412.0296,/abs/2306.10898,/abs/2106.11911,/abs/2205.10268
139,/abs/2104.00041,/abs/2104.00041,/abs/2011.05284,/abs/2004.00068,/abs/2003.12111,/abs/2210.11757,/abs/2010.02353,/abs/2308.13497,/abs/2006.09217,/abs/2108.02524,/abs/2106.16055
140,/abs/2104.00053,/abs/1801.06503,/abs/2002.11879,/abs/2106.12142,/abs/1210.4876,/abs/2111.11711,/abs/2010.14876,/abs/1707.03374,/abs/1606.00968,/abs/2202.06003,/abs/2006.07777
141,/abs/2302.00004,/abs/2302.00004,/abs/2301.13536,/abs/2307.02329,/abs/2007.00306,/abs/1807.10495,/abs/2201.13018,/abs/2104.12959,/abs/2103.03572,/abs/1510.01134,/abs/2302.11064
142,/abs/2302.00025,/abs/1806.06122,/abs/2012.10216,/abs/2211.15072,/abs/2211.01528,/abs/1812.06135,/abs/2310.15097,/abs/2304.09779,/abs/2006.11439,/abs/1910.11452,/abs/2305.12495
143,/abs/2302.00037,/abs/2302.00037,/abs/2112.14445,/abs/2008.08007,/abs/2304.13886,/abs/2009.13317,/abs/2307.03430,/abs/1803.03831,/abs/2301.02896,/abs/2307.02969,/abs/2002.01043
144,/abs/2302.00042,/abs/2302.00042,/abs/1904.09820,/abs/2104.01712,/abs/2302.00174,/abs/2310.16132,/abs/2304.08947,/abs/2110.00497,/abs/1905.02813,/abs/1409.7324,/abs/2303.16344
145,/abs/2303.00001,/abs/2311.05821,/abs/2310.09520,/abs/2308.06385,/abs/2310.10080,/abs/2303.00001,/abs/1903.02020,/abs/2309.06687,/abs/2310.14092,/abs/2306.08647,/abs/2306.01693
146,/abs/2303.00002,/abs/2303.00002,/abs/2302.13339,/abs/2309.13989,/abs/2206.09548,/abs/2106.11193,/abs/1909.06008,/abs/1905.10594,/abs/1908.04766,/abs/1210.2640,/abs/2007.12829
147,/abs/2303.00032,/abs/2303.00032,/abs/2007.13054,/abs/2110.07077,/abs/2310.05899,/abs/2104.07557,/abs/2212.14360,/abs/2203.17028,/abs/2305.16854,/abs/2011.14197,/abs/2310.00406
148,/abs/2303.00035,/abs/2303.00035,/abs/2306.15865,/abs/2009.14125,/abs/1703.06212,/abs/2008.02928,/abs/1903.07792,/abs/2007.11707,/abs/1803.09984,/abs/2101.00666,/abs/2111.04642
149,/abs/2303.00042,/abs/2303.00042,/abs/2305.05552,/abs/2204.03974,/abs/2310.19408,/abs/2209.01260,/abs/2202.13535,/abs/2108.00762,/abs/2209.13577,/abs/2305.06194,/abs/1611.07399
150,/abs/2101.00002,/abs/2101.00002,/abs/1906.11122,/abs/2102.06258,/abs/1502.00718,/abs/2011.02280,/abs/2206.04951,/abs/1311.2987,/abs/1807.09510,/abs/2011.06769,/abs/1810.01742
151,/abs/2101.00003,/abs/cs/0406056,/abs/2012.06304,/abs/cs/0610125,/abs/2012.04437,/abs/cs/0304038,/abs/1505.06506,/abs/2011.02868,/abs/1809.04519,/abs/1907.03858,/abs/2305.02226
152,/abs/2101.00008,/abs/2101.00008,/abs/1910.00033,/abs/2204.09498,/abs/2210.10272,/abs/2007.08273,/abs/2012.11212,/abs/2011.10698,/abs/2201.08661,/abs/2308.09850,/abs/2003.08633
153,/abs/2101.00010,/abs/2004.05051,/abs/2311.08469,/abs/2305.19597,/abs/2302.12313,/abs/2311.01386,/abs/2108.01589,/abs/2211.02971,/abs/1806.00692,/abs/2109.07833,/abs/1909.09788
154,/abs/2101.00027,/abs/2101.00027,/abs/2201.07311,/abs/2304.08442,/abs/2305.18466,/abs/2306.01116,/abs/2211.15533,/abs/2207.00220,/abs/2211.05100,/abs/2210.14712,/abs/2303.01911
155,/abs/2103.00007,/abs/2104.06225,/abs/2103.00007,/abs/1910.12897,/abs/1901.01340,/abs/2305.20000,/abs/2111.06851,/abs/2106.14241,/abs/1805.10041,/abs/0909.1763,/abs/1801.06726
156,/abs/2103.00020,/abs/2204.09222,/abs/2207.10285,/abs/2106.01607,/abs/2203.07519,/abs/2103.00020,/abs/2307.03254,/abs/2301.06958,/abs/2211.09778,/abs/2005.06035,/abs/2008.01392
157,/abs/2103.00022,/abs/2103.00022,/abs/2308.01983,/abs/1904.00671,/abs/2011.15065,/abs/1605.01977,/abs/2105.05398,/abs/2102.09980,/abs/2311.07923,/abs/2005.02605,/abs/1701.01535
158,/abs/2103.00031,/abs/1111.1170,/abs/2103.00031,/abs/1909.03111,/abs/2108.11679,/abs/1706.00363,/abs/1308.0938,/abs/1803.10067,/abs/1710.03391,/abs/1107.2003,/abs/1912.09741
159,/abs/2103.00032,/abs/2103.00032,/abs/1908.08810,/abs/1303.1008,/abs/0710.4802,/abs/1504.01928,/abs/2209.06315,/abs/1711.05019,/abs/1202.4836,/abs/1208.3337,/abs/2206.06549
160,/abs/2301.00005,/abs/2103.11329,/abs/2104.05437,/abs/2208.00905,/abs/2106.15775,/abs/2306.09210,/abs/2307.16862,/abs/2303.08707,/abs/1905.01626,/abs/1807.07805,/abs/2104.00827
161,/abs/2301.00008,/abs/2301.00008,/abs/1611.08097,/abs/2301.11375,/abs/2301.09381,/abs/2204.08624,/abs/2104.14372,/abs/1805.10451,/abs/1710.10784,/abs/1805.11204,/abs/1805.07632
162,/abs/2301.00009,/abs/2301.00009,/abs/1806.06931,/abs/2006.10875,/abs/2003.04069,/abs/2210.08126,/abs/1706.01077,/abs/1905.00475,/abs/2004.14567,/abs/1904.10653,/abs/2002.03534
163,/abs/2102.00004,/abs/2102.00004,/abs/2306.09920,/abs/2103.07251,/abs/2306.09915,/abs/2006.07081,/abs/2311.04258,/abs/2303.02334,/abs/2212.04798,/abs/2104.06833,/abs/2203.07211
164,/abs/2102.00027,/abs/2102.00027,/abs/1907.11454,/abs/2308.02529,/abs/2003.04772,/abs/2105.00460,/abs/1806.08089,/abs/2007.06373,/abs/2002.08718,/abs/2302.14237,/abs/1606.06329
165,/abs/2102.00029,/abs/2101.04829,/abs/2102.00029,/abs/1906.03397,/abs/2006.14042,/abs/2208.08297,/abs/1902.06894,/abs/2206.08575,/abs/1909.10773,/abs/2109.04775,/abs/2206.05015
166,/abs/2102.00030,/abs/2102.00030,/abs/2302.03811,/abs/2006.02008,/abs/1301.6718,/abs/2302.14004,/abs/2309.09146,/abs/2005.01627,/abs/2306.11700,/abs/2007.01891,/abs/1410.7583
167,/abs/2102.00036,/abs/2102.00036,/abs/1610.06382,/abs/2310.16164,/abs/2303.01378,/abs/2303.02204,/abs/2006.00088,/abs/2205.08018,/abs/1909.03486,/abs/1804.03887,/abs/2305.13657
168,/abs/1911.00025,/abs/1911.00025,/abs/2105.08268,/abs/2206.05108,/abs/2203.03265,/abs/1710.00336,/abs/2203.05285,/abs/1706.02275,/abs/2210.12566,/abs/2106.09825,/abs/1810.02912
169,/abs/1911.00029,/abs/1812.11328,/abs/2008.09047,/abs/1903.10153,/abs/1503.08843,/abs/2107.03000,/abs/1905.03244,/abs/1611.09010,/abs/1612.06524,/abs/2008.03713,/abs/1711.10796
170,/abs/1911.00038,/abs/1911.00038,/abs/2008.03686,/abs/2311.04037,/abs/1804.02149,/abs/2010.05253,/abs/1905.01039,/abs/2001.02385,/abs/1907.11908,/abs/1903.09084,/abs/1807.00736
171,/abs/1911.00046,/abs/1911.00046,/abs/cs/0703008,/abs/cs/0204015,/abs/1412.2304,/abs/1012.5560,/abs/1112.3786,/abs/1504.00977,/abs/1603.08949,/abs/cs/0107013,/abs/cs/0612008
172,/abs/1911.00055,/abs/1911.00055,/abs/2202.10381,/abs/2206.00983,/abs/2003.06071,/abs/1802.03638,/abs/2011.06174,/abs/2209.05815,/abs/2301.02781,/abs/2310.04835,/abs/2102.10062
173,/abs/1911.00061,/abs/1911.00061,/abs/1905.10345,/abs/2205.10416,/abs/2012.09407,/abs/2305.14009,/abs/2111.02508,/abs/1904.05381,/abs/2308.01320,/abs/2202.10451,/abs/2302.09688
174,/abs/1910.00004,/abs/1910.00004,/abs/2108.03953,/abs/2104.02433,/abs/1809.04110,/abs/1711.10730,/abs/2009.00799,/abs/2307.04336,/abs/1902.01475,/abs/2005.13183,/abs/2110.05820
175,/abs/1910.00005,/abs/1909.01087,/abs/2306.13400,/abs/2004.01024,/abs/2103.06474,/abs/1905.01669,/abs/2201.02757,/abs/1709.02448,/abs/2108.03953,/abs/2009.08072,/abs/1808.02590
176,/abs/1910.00032,/abs/2004.07193,/abs/1909.13583,/abs/2310.12393,/abs/2204.10765,/abs/1709.04609,/abs/2202.03747,/abs/2304.01715,/abs/1612.02646,/abs/2206.07011,/abs/1809.01123
177,/abs/1910.00033,/abs/2105.00164,/abs/1910.00033,/abs/2104.02361,/abs/2105.12400,/abs/2004.04692,/abs/2310.10780,/abs/2106.08970,/abs/2302.01740,/abs/2012.11212,/abs/2006.01043
178,/abs/1910.00051,/abs/1910.00051,/abs/1906.11746,/abs/1904.03746,/abs/1704.06855,/abs/1807.07108,/abs/1704.07092,/abs/1912.07225,/abs/1809.00773,/abs/1905.08407,/abs/1806.04127
179,/abs/1910.00053,/abs/1910.00053,/abs/1907.08828,/abs/1911.08260,/abs/2010.01436,/abs/1503.06408,/abs/1609.01437,/abs/1909.08608,/abs/2209.05658,/abs/2203.04503,/abs/2205.14413
180,/abs/1910.00054,/abs/1812.10735,/abs/2003.07634,/abs/1911.11324,/abs/2003.13657,/abs/1805.07819,/abs/1805.06375,/abs/1808.02082,/abs/1807.11172,/abs/2004.07601,/abs/2009.09112
181,/abs/2311.00048,/abs/2105.02726,/abs/2311.00048,/abs/2307.02249,/abs/2111.01556,/abs/2203.12081,/abs/2011.08939,/abs/2206.04425,/abs/2004.05024,/abs/2305.00696,/abs/2105.04269
182,/abs/2311.00049,/abs/2311.00049,/abs/2007.15884,/abs/2309.17032,/abs/1809.10073,/abs/1806.04326,/abs/1910.09763,/abs/1902.03011,/abs/2307.14373,/abs/2304.01880,/abs/1807.00795
183,/abs/2311.00055,/abs/2311.00055,/abs/2311.10051,/abs/2305.09101,/abs/1904.09081,/abs/2103.16277,/abs/2310.19454,/abs/2104.01785,/abs/2107.02378,/abs/2310.07338,/abs/2002.11684
184,/abs/2311.00066,/abs/2311.00066,/abs/1512.00327,/abs/1910.03622,/abs/2007.04444,/abs/2004.08559,/abs/1709.03776,/abs/2008.08973,/abs/2106.10154,/abs/1708.06384,/abs/2211.07235
185,/abs/2311.00068,/abs/2311.00068,/abs/2110.12915,/abs/2301.08782,/abs/1706.08658,/abs/1805.00357,/abs/2306.00003,/abs/1707.04642,/abs/2103.14734,/abs/2008.06966,/abs/2306.03835
186,/abs/1912.00005,/abs/1912.00005,/abs/1909.04824,/abs/2201.09934,/abs/1911.01918,/abs/2201.11779,/abs/2211.07985,/abs/1907.09117,/abs/2306.13761,/abs/1907.04831,/abs/2206.12967
187,/abs/1912.00010,/abs/1912.00010,/abs/1911.13104,/abs/1903.03413,/abs/1912.03841,/abs/2007.03867,/abs/1806.07127,/abs/1606.04649,/abs/2303.10637,/abs/1903.10706,/abs/1704.01405
188,/abs/1912.00020,/abs/1912.00020,/abs/2108.11645,/abs/1703.07185,/abs/2107.05464,/abs/1812.11230,/abs/2304.01435,/abs/2206.07266,/abs/2111.00963,/abs/2308.06031,/abs/2201.07653
189,/abs/1912.00036,/abs/1912.00036,/abs/2207.11467,/abs/1807.00275,/abs/2011.04977,/abs/1808.00769,/abs/1808.08685,/abs/2203.03317,/abs/2103.16690,/abs/2210.10758,/abs/1908.05540
190,/abs/2109.00025,/abs/2001.07574,/abs/2109.00025,/abs/1708.06025,/abs/2212.00587,/abs/1611.02956,/abs/1906.10007,/abs/2106.13553,/abs/2112.05459,/abs/1612.02703,/abs/2202.04048
191,/abs/2109.00031,/abs/2311.01122,/abs/2109.00031,/abs/2309.06956,/abs/2310.01729,/abs/2205.05488,/abs/2102.10131,/abs/2109.05478,/abs/1705.04732,/abs/2108.04123,/abs/2207.04684
192,/abs/2109.00055,/abs/2109.00055,/abs/2106.08181,/abs/2305.14788,/abs/2104.08253,/abs/2105.13856,/abs/2108.08877,/abs/2203.00633,/abs/2108.05542,/abs/2005.02534,/abs/1907.04307
193,/abs/2112.00007,/abs/2208.14114,/abs/2112.00007,/abs/2306.11504,/abs/2205.05072,/abs/2012.11583,/abs/2211.11381,/abs/2301.12247,/abs/2301.13190,/abs/2106.01266,/abs/2212.06013
194,/abs/2112.00011,/abs/2112.00011,/abs/1510.00098,/abs/2305.01783,/abs/2308.15979,/abs/1711.06323,/abs/2002.01612,/abs/2205.01472,/abs/2302.14835,/abs/2011.13563,/abs/1912.08197
195,/abs/2112.00053,/abs/1909.06168,/abs/1804.05319,/abs/2010.10192,/abs/1905.04855,/abs/1903.12073,/abs/2102.04172,/abs/1306.0225,/abs/2212.09163,/abs/2201.07212,/abs/1209.5319
196,/abs/2108.00026,/abs/2304.14397,/abs/2203.11027,/abs/1901.06730,/abs/2307.04077,/abs/1801.02194,/abs/2110.10720,/abs/2310.15454,/abs/2207.07177,/abs/1502.07994,/abs/1604.00223
197,/abs/2108.00034,/abs/2108.00034,/abs/2012.00970,/abs/1905.06922,/abs/1901.04609,/abs/1903.03787,/abs/2207.00581,/abs/2111.04579,/abs/2010.12664,/abs/2010.10886,/abs/2011.08651
198,/abs/2108.00037,/abs/2106.04781,/abs/1903.03040,/abs/2109.03956,/abs/2010.09031,/abs/2205.03990,/abs/2001.04536,/abs/1911.09145,/abs/2205.08332,/abs/2201.10967,/abs/2308.04457
199,/abs/2108.00045,/abs/2306.01594,/abs/2111.01353,/abs/2310.04134,/abs/2207.04978,/abs/2112.13085,/abs/2304.03140,/abs/2107.03983,/abs/2205.04437,/abs/2207.04976,/abs/2107.00641
200,/abs/2108.00049,/abs/2108.00049,/abs/2106.05967,/abs/2109.10645,/abs/2212.00653,/abs/2106.03719,/abs/2007.00224,/abs/2301.05709,/abs/2110.04770,/abs/2211.08672,/abs/2307.09715
201,/abs/2308.00002,/abs/2308.00002,/abs/1909.03065,/abs/2005.06527,/abs/2202.00436,/abs/2306.12552,/abs/2212.10467,/abs/2101.04640,/abs/2010.12753,/abs/2006.08409,/abs/2106.04571
202,/abs/2308.00005,/abs/2308.00005,/abs/2301.00134,/abs/2207.07903,/abs/2007.09342,/abs/2211.10062,/abs/2111.13149,/abs/1805.03409,/abs/1704.02286,/abs/2203.00608,/abs/2302.03284
203,/abs/2308.00010,/abs/2308.00010,/abs/2102.09978,/abs/2206.09507,/abs/2008.05773,/abs/2202.02884,/abs/2010.13154,/abs/2206.13689,/abs/2211.06493,/abs/2010.12180,/abs/2310.06125
204,/abs/2308.00015,/abs/2210.13944,/abs/2103.06125,/abs/2212.04917,/abs/2308.06089,/abs/2311.08336,/abs/2004.06894,/abs/2108.12290,/abs/1801.00887,/abs/2206.08264,/abs/2310.07160
205,/abs/2308.00052,/abs/2309.01276,/abs/1705.00519,/abs/2308.00052,/abs/1908.11779,/abs/2204.11505,/abs/2311.03666,/abs/2009.07387,/abs/1601.06962,/abs/2008.07282,/abs/2303.04042
206,/abs/2110.00031,/abs/2005.00475,/abs/2003.13907,/abs/2006.04278,/abs/2004.03516,/abs/2005.08379,/abs/2011.00377,/abs/2108.06385,/abs/2008.03866,/abs/2005.08817,/abs/2008.05900
207,/abs/2110.00035,/abs/2110.00035,/abs/1602.05351,/abs/1610.04627,/abs/1708.00852,/abs/2201.07060,/abs/1809.06550,/abs/2309.05059,/abs/2006.08258,/abs/1912.00187,/abs/1911.01904
208,/abs/2110.00044,/abs/2110.00044,/abs/2109.13338,/abs/1912.09260,/abs/2010.11940,/abs/2007.05798,/abs/2310.13295,/abs/2304.08280,/abs/2308.15991,/abs/2301.05980,/abs/1703.07887
209,/abs/2111.00002,/abs/1701.00248,/abs/1411.2139,/abs/1108.2096,/abs/1811.09680,/abs/1305.6971,/abs/1610.01768,/abs/2207.00495,/abs/2102.10347,/abs/1806.02661,/abs/1812.09433
210,/abs/2111.00003,/abs/1312.1812,/abs/1209.0533,/abs/1312.1529,/abs/nlin/0102026,/abs/1402.4950,/abs/nlin/0207032,/abs/math/0302315,/abs/1408.3598,/abs/2007.08188,/abs/1506.03473
211,/abs/2111.00006,/abs/2111.00006,/abs/1904.11711,/abs/2209.06469,/abs/2103.15107,/abs/2010.03268,/abs/2104.01495,/abs/2004.14227,/abs/2211.11751,/abs/1805.05510,/abs/2006.05142
212,/abs/2111.00007,/abs/2111.00007,/abs/2203.04291,/abs/2008.06365,/abs/2112.13539,/abs/1903.10416,/abs/2108.11072,/abs/2212.09422,/abs/1904.05046,/abs/2207.07826,/abs/2311.00693
213,/abs/2111.00010,/abs/2111.00010,/abs/2303.11809,/abs/2006.12097,/abs/2106.08600,/abs/2305.00771,/abs/2304.02892,/abs/2106.01432,/abs/2301.10114,/abs/2307.05358,/abs/2207.08187
214,/abs/2111.00038,/abs/2111.00038,/abs/1408.1759,/abs/2011.04860,/abs/1904.09843,/abs/2303.02321,/abs/2207.02729,/abs/1904.06122,/abs/1704.07296,/abs/2305.07624,/abs/1608.04080
215,/abs/2309.00005,/abs/2309.00005,/abs/1912.11868,/abs/1808.10072,/abs/2008.03426,/abs/2311.08955,/abs/2307.03423,/abs/1307.5996,/abs/1310.5965,/abs/2106.07066,/abs/2003.06944
216,/abs/2309.00024,/abs/2309.00024,/abs/2108.06734,/abs/2008.10208,/abs/2209.10838,/abs/2008.09990,/abs/2106.15382,/abs/2205.09228,/abs/1912.01201,/abs/1909.06940,/abs/2105.04880
217,/abs/1908.00003,/abs/1908.00003,/abs/2009.02057,/abs/2004.10345,/abs/2007.14579,/abs/2105.04309,/abs/1202.5194,/abs/2007.10736,/abs/1304.0793,/abs/2308.06140,/abs/2004.10391
218,/abs/1908.00024,/abs/1908.00024,/abs/2108.08236,/abs/2203.01261,/abs/2007.00113,/abs/2206.13387,/abs/2001.03093,/abs/2209.05649,/abs/1802.08632,/abs/2008.08294,/abs/2105.03136
219,/abs/1908.00047,/abs/1908.00047,/abs/1606.07770,/abs/2108.06165,/abs/2003.03305,/abs/2106.01424,/abs/1710.06303,/abs/1804.03803,/abs/2101.09865,/abs/2203.14499,/abs/1904.11251
220,/abs/1909.00015,/abs/2210.05832,/abs/1909.00015,/abs/2111.12763,/abs/2301.03831,/abs/2310.04361,/abs/2208.10246,/abs/2110.11299,/abs/2006.04862,/abs/2309.05224,/abs/2208.06118
221,/abs/1909.00025,/abs/1909.00025,/abs/1703.03400,/abs/2202.09701,/abs/1801.05558,/abs/2111.04239,/abs/2103.14060,/abs/1902.03356,/abs/1710.11622,/abs/2301.03236,/abs/2203.02711
222,/abs/1909.00032,/abs/1909.00032,/abs/1810.03956,/abs/2306.08637,/abs/2105.09374,/abs/2005.14317,/abs/1612.01235,/abs/2001.00521,/abs/1609.08080,/abs/2002.02159,/abs/1908.03237
223,/abs/1909.00045,/abs/1801.09308,/abs/1503.08479,/abs/1708.09754,/abs/1909.00045,/abs/1909.08997,/abs/1703.03523,/abs/1708.04399,/abs/1901.10312,/abs/1901.05107,/abs/2001.08578
224,/abs/1909.00047,/abs/1909.00047,/abs/1805.09266,/abs/2009.06459,/abs/1812.06415,/abs/1910.10453,/abs/2008.02608,/abs/1603.09035,/abs/2307.05232,/abs/2302.13995,/abs/1604.03763
225,/abs/2208.00029,/abs/1401.1117,/abs/2208.00029,/abs/2006.13712,/abs/1508.06395,/abs/1212.1941,/abs/1711.10661,/abs/quant-ph/0111102,/abs/1101.0523,/abs/1903.00544,/abs/1704.01104
226,/abs/2208.00037,/abs/2208.00037,/abs/1302.1153,/abs/2207.08475,/abs/1305.6123,/abs/1903.11854,/abs/2201.10811,/abs/2103.12706,/abs/1705.05450,/abs/2005.05747,/abs/1210.7889
227,/abs/2209.00005,/abs/1911.06587,/abs/2006.10013,/abs/2012.15386,/abs/2303.18131,/abs/1909.06872,/abs/2209.00005,/abs/1803.08773,/abs/1705.08378,/abs/1905.11475,/abs/2105.03689
228,/abs/2209.00062,/abs/2209.00062,/abs/2103.16273,/abs/2209.07857,/abs/2004.04787,/abs/2005.02545,/abs/2302.10873,/abs/2309.00331,/abs/2110.11401,/abs/2206.15275,/abs/2302.10463
229,/abs/2209.00065,/abs/2209.00065,/abs/2112.10082,/abs/1905.01680,/abs/2005.05732,/abs/2306.08006,/abs/2305.18897,/abs/2209.11634,/abs/2308.14500,/abs/2305.14792,/abs/2108.01959
230,/abs/2209.00078,/abs/2304.02971,/abs/2010.04592,/abs/2301.11673,/abs/2311.00358,/abs/1805.03642,/abs/2104.06245,/abs/2103.15566,/abs/2209.00078,/abs/2207.00148,/abs/2206.01197
231,/abs/2209.00081,/abs/2212.00598,/abs/2104.14001,/abs/1612.01554,/abs/2204.09386,/abs/2209.00081,/abs/1303.6885,/abs/2304.03849,/abs/2303.10081,/abs/2211.09854,/abs/2203.11470
232,/abs/2008.00017,/abs/1808.10529,/abs/1505.07683,/abs/2008.00017,/abs/1903.00846,/abs/1807.06724,/abs/1707.01879,/abs/1802.03110,/abs/2007.13372,/abs/2006.10591,/abs/1705.08522
233,/abs/2008.00023,/abs/1804.09738,/abs/1707.07452,/abs/2005.06964,/abs/1303.4814,/abs/1711.09123,/abs/1911.01296,/abs/1204.2204,/abs/2203.02544,/abs/1304.3203,/abs/1906.10398
234,/abs/2008.00025,/abs/2008.00025,/abs/2007.07588,/abs/1811.09409,/abs/2106.05767,/abs/2008.08718,/abs/2103.10321,/abs/2102.08769,/abs/2102.09026,/abs/1807.07362,/abs/1909.12226
